Humidity_std,Precipitation_std,Temperature_std,Wind Speed_std
0.600843032,-0.402162177,-0.797524536,-0.6113888
1.350805786,1.604136568,-1.622514874,-1.810300478
0.233072835,-0.593238248,-0.51140072,-0.900412151
-0.394299853,-0.619852415,0.580638514,-0.311660881
-0.216904817,-0.619852415,0.437576606,-0.09756951
0.323933707,-0.313448287,-0.244351824,-0.675616212
-0.038067545,0.007286547,0.060846914,-0.632797938
0.827274094,-0.449931195,-1.36977217,-0.140387784
0.879194592,-0.572765812,-1.121798195,-1.831709615
1.458973491,-0.449931195,-2.299674574,-2.01368728
0.111925006,-0.470403631,-0.458944687,-0.632797938
-0.211135873,-0.62053483,0.490032639,0.683863994
0.994573478,-0.619852415,-1.083648353,-0.268842607
0.031159786,1.153742972,-0.530475641,-0.161796921
0.69314614,0.710173522,-1.493759157,-0.964639563
0.12490513,-0.470403631,-0.768912155,-0.397297429
-0.32218805,-0.62053483,-0.063140074,-0.161796921
0.085964757,-0.62053483,-0.745068503,-0.183206058
0.463830606,-0.62053483,-1.245785182,-1.457049716
0.618149865,0.812535703,-1.441303124,-0.408001998
0.903712605,-0.142844652,-1.88956377,-0.868298446
0.068657924,0.06187971,-1.155179307,-0.140387784
0.126347366,-0.613710684,-0.797524536,-0.429411135
-0.665440233,-0.41922254,-0.263426745,-0.450820272
-0.609193027,-0.606886539,0.451882796,-0.140387784
-0.653902345,-0.360876097,0.094228026,0.266385821
